8605015752020;2020;5071291.0;75;47;31;60.8;47.4;24;17.9;17.2;14.1;860501575;1.2;1.6
8605015752019;2019;6245593.0;179;197;149;70.8;48.1;60;21.7;17.7;14.8;860501575;0.8;1.5
8605015752018;2018;3754048.0;154;181;117;58.9;48.8;56;21.8;16.0;13.8;860501575;0.7;1.3
8605188112020;2020;16589597.0;83;62;104;66.2;34.5;13;19.9;20.7;17.8;860518811;1.4;2.0
8605188112019;2019;17889284.0;68;38;48;61.0;54.2;16;19.4;16.6;15.9;860518811;2.1;2.7
8605188112018;2018;26535971.0;71;78;48;65.6;58.7;26;19.9;7.7;7.7;860518811;1.6;2.9
8605220562020;2020;58214446.0;82;133;76;49.0;53.0;35;21.7;-2.1;5.9;860522056;0.9;1.7
8605220562019;2019;53869391.0;80;122;96;58.1;50.2;28;20.4;-5.9;-1.7;860522056;0.6;1.3
8605220562018;2018;59766802.0;118;137;161;62.7;44.2;28;23.1;6.1;7.9;860522056;0.6;1.1
8901016762020;2020;52000841.0;85;133;74;43.1;62.8;34;33.2;21.6;24.3;890101676;1.0;1.9
8901016762019;2019;44360465.0;75;138;90;46.9;52.1;30;28.8;26.6;24.6;890101676;0.9;1.9
8901016762018;2018;35512496.0;82;112;89;45.8;42.3;27;28.9;10.1;8.5;890101676;1.1;1.8
8902092072020;2020;8808696.0;42;160;48;46.1;8.9;34;28.3;17.6;13.1;890209207;0.6;1.3
8902092072019;2019;7896363.0;64;77;35;46.5;12.2;26;26.9;13.9;10.8;890209207;0.9;1.3
8902092072018;2018;5179002.0;72;113;66;35.0;28.8;29;25.1;7.3;7.0;890209207;0.7;1.4
8903004662020;2020;354345269.0;74;96;92;52.1;45.2;21;36.9;10.2;8.4;890300466;1.3;2.0
8903004662019;2019;311617187.0;90;79;106;61.7;48.6;20;37.3;3.6;3.8;890300466;1.5;2.1
8903004662018;2018;205993186.0;76;92;129;68.3;45.7;15;37.3;1.7;4.8;890300466;0.9;1.4
8903004842020;2020;10108309.0;95;94;115;57.1;21.9;21;18.6;11.9;13.4;890300484;0.9;1.5
8903004842019;2019;2552717.0;60;109;162;71.6;12.4;4;18.1;16.0;17.2;890300484;0.5;1.1
8903016902020;2020;87776319.0;78;62;117;44.9;0.6;10;27.6;21.5;19.2;890301690;1.1;1.5
8903016902019;2019;112350672.0;78;56;94;42.6;0.1;13;27.5;21.3;18.7;890301690;1.1;1.6
8903016902018;2018;120011332.0;79;55;85;40.0;0.0;15;27.6;14.4;11.1;890301690;1.1;1.6
8903046072020;2020;7544817.0;46;74;54;46.5;49.4;16;28.4;23.2;24.1;890304607;0.8;1.2
8903046072019;2019;4673792.0;47;54;67;45.3;39.0;10;27.1;21.8;22.6;890304607;0.8;1.1
8903046072018;2018;2620705.0;50;78;117;50.5;26.8;6;26.5;21.6;24.9;890304607;0.6;1.0
8903101712020;2020;9554185.0;86;68;94;63.6;32.1;18;17.2;12.5;12.0;890310171;0.8;1.3
8903101712019;2019;11033385.0;94;69;94;69.1;41.5;20;18.2;15.2;13.9;890310171;0.8;1.2
8903101712018;2018;9432597.0;110;63;95;68.6;44.1;23;17.0;13.0;11.5;890310171;0.9;1.3
8904065892020;2020;4961094.0;35;180;73;55.8;41.5;35;14.7;-3.5;2.0;890406589;0.4;0.9
